"debilis" "burkei" "fremontii" "ferrisiae" "glaberrima" "chrysantha" "californica" "coulteri" "conjugens" "gracilis" "microglossa" "platycarpha" "glabrata" "minor"
"25" 3.15614174017402 3.11196468376838 2.99073824512451 2.64948583348335 2.95665356345635 2.67541774377438 2.89229385661866 2.41455234323432 3.75645716591659 2.803269959996 2.47324801980198 2.79449268826883 3.21015549784979 2.51524721552155
"26" 2.87410931023102 3.18355561646165 3.26785125412541 2.52601355835584 3.08483569856986 2.4738696659666 2.19614913691369 2.54393181818182 3.55877793029303 2.96290667766777 1.71238579657966 2.72297893489349 3.08563206840684 2.87806416941694
"27" 3.13535640944094 3.26314937733773 3.14671407840784 2.92646944034403 2.92533826348635 2.61948602960296 2.90114399259926 2.57142860476048 3.15208097569757 2.84481647444744 2.17160477347735 2.7969596329633 2.94167607650765 2.55867921392139
"28" 2.85920696669667 2.56842298109811 3.11261897029703 2.93706171377138 3.2084100820082 2.60689471947195 3.62825674167417 2.24205460746075 3.12827957785779 2.94321803529353 1.87160500150015 2.8017699609961 2.86479192709271 2.66818306830683
"29" 2.90427675667567 2.96253779727973 3.18122638073807 2.49411483938394 3.08471776477648 2.77244486148615 2.21486063516352 3.00763565856586 3.25465126952695 2.92419216471647 1.91224566056606 2.96862215521552 1.84030604660466 2.68334405690569
"30" 3.21991194719472 2.99191725192519 3.29754172317232 2.4430399429943 3.66239657265727 2.5137199689969 3.2157804730473 2.75524464346435 3.26396521422142 3.06060772167217 4.02668288228823 2.74915777077708 2.62060604860486 3.13282152915292
"31" 3.00104474107411 3.04861427722772 3.18054853685369 3.05009793089309 3.26569502150215 2.99611762176218 2.91159056605661 2.66872297929793 2.74916295709571 2.9398200440044 3.19270234223422 2.75050717971797 2.57506235313531 2.69669694869487
"32" 2.96578607110711 2.98588257215722 3.337076330033 2.53738208520852 3.09789537753775 2.95820130013001 2.89502602460246 3.22549257725773 3.27649799169917 3.27296256975698 2.33384192919292 2.54722959707971 2.65465744174417 2.90046690369037
"33" 2.99961492419242 3.26973251491149 3.26960178217822 2.61210344724472 3.21631118041804 2.35034594059406 2.33648498139814 2.93200492569257 3.27235674437444 2.89697847654765 2.55956809180918 2.63602616570657 2.84609567056706 2.60234171477148
"34" 3.12450389738974 3.29947701070107 3.14409542014201 2.89856163856386 2.9179300230023 2.91273455645565 3.23759629612961 2.73760823852385 3.17667544914491 3.13183750575058 2.2333504170417 2.90719531453145 2.66049136813681 2.56504240574057
"35" 2.7429508489849 2.9174827939794 3.21527302280228 2.85560300330033 3.34266125512551 2.15779757575758 3.05280546354636 2.99876526352635 3.10760071577158 3.13668853485349 1.27103614861486 2.87675069906991 2.86064085208521 2.37418454365437
"36" 2.82381277557756 3.08542434923492 3.06181834323432 2.62563503950395 3.10876557165717 2.75286419641964 2.82068708880888 2.85665814881488 3.2963395919592 3.19574208970897 2.27112204920492 2.71065915211521 2.69547913291329 2.19737019141914
"37" 2.91094499729973 3.52271431455746 3.48369366936694 2.77684142514251 2.40096313531353 2.76873294029403 2.58649296729673 3.04265196819682 2.91836130193019 2.78809537653765 2.16926231823182 2.79058031413141 2.50914989828983 2.50746521332133
"38" 2.746447919992 3.04442436933693 3.03847045874587 2.32303534073407 2.97769113681368 2.68021342034203 2.58508149574957 2.30827657665767 3.30630551671167 2.97729415271527 2.67340207520752 2.91142308890889 2.81235194019402 2.78952730843084
"39" 3.24672594679468 2.84226419521952 2.91062838823882 2.4610064340434 3.16705480938094 2.81597814081408 3.71696345434543 2.7011900080008 3.28672130693069 2.97536602010201 2.2561697809781 2.7660897849785 2.48656844484448 2.41191862186219
"40" 3.36163674437444 3.71355805870587 3.324690080008 2.33673142654265 2.96319696719672 2.80749603060306 3.23469644444444 2.2537401050105 3.45859669766977 2.33902373737374 1.74614083508351 2.67130306530653 3.18020421342134 2.72009605160516
"41" 2.86309557065707 2.80507530633063 3.38065790879088 2.90648676867687 2.88317426022602 2.66024842184218 3.24088284928493 2.70816274127413 3.33074940414041 2.95640919621962 2.40860278327833 2.8445899879988 2.54477834413441 2.57374545454545
"42" 2.89514564356436 3.19109825742574 3.37968655165517 2.72808637293729 3.0961896349635 2.59140934293429 2.93685375247525 2.73583246324633 3.68177557815782 2.82579898419842 2.19570716921692 2.78670077907791 2.76032110411041 2.76946147614761
"43" 2.86275121712171 2.98120327062706 3.00759315971597 2.60679078307831 3.02045157715772 2.56322457245725 3.08913569866987 3.10524755575558 3.18347121782178 2.97710283660366 2.65164099109911 2.93121649964997 2.80852176427643 2.66546300930093
"44" 2.87815857785779 2.671975739974 3.61726433723372 2.82909160616062 2.81541735373537 2.80551857485749 3.06042659355936 2.82058737073707 3.18017461353135 3.09630846592349 2.57435534953495 2.82847119391939 2.60265127712771 2.51237613911391
"45" 3.1281297109711 2.90869055115512 3.26630013321332 2.63197707170717 3.04562914241424 2.62359089108911 3.30657095659566 2.73875926192619 3.49292655585559 2.95208143024302 2.69035518121812 2.63318338293829 2.51476916291629 2.7110224470447
"46" 2.96671842874287 3.00219788358836 3.21687092109211 2.55541657465747 3.19185946354635 2.72006443044304 2.9741699219922 2.68095987148715 3.28208124542454 3.08148117791779 2.80430595659566 2.84383203520352 2.83726596559656 2.63649761156116
"47" 2.81813621077108 3.39970300670067 3.31174212021202 2.83146075107511 3.48763113161316 2.74844871587159 2.75238659865987 2.61498676547655 3.64803403330333 3.33157565256526 2.26266594059406 2.80884481548155 3.08894308810881 2.45902912691269
"48" 2.77828168316832 2.89104633523352 2.81789189806691 2.62683292749275 3.26130853825383 2.71482755775578 3.07023003240324 2.84595384938494 3.05570836083608 3.05726097139714 3.13669490749075 2.68264463726373 2.65046627062706 2.80486471747175
"49" 2.86993258405841 3.10947731523152 3.167199819982 2.49246619561956 2.66209663566357 2.71630192919292 2.63201552475248 2.61424412241224 3.41341060515051 2.99320920562056 2.0489501190119 2.88015491179118 3.07419732673267 2.54743741184118
"50" 2.81294009750975 2.88304782078208 2.98814618961896 3.01034491449145 2.46384594159416 2.66936420042004 2.66792914811481 2.39529104410441 3.38832264266427 3.18255313891389 2.63728603660366 2.78506770577058 2.82667528052805 2.48619134653465
"51" 3.2173603440344 3.19374694269427 3.31888343234323 2.72645753975398 3.17601208610861 2.61836927992799 2.89324423992399 2.84769646764676 2.83185650955096 2.6082671580158 2.46792269126913 3.04955348134813 2.50495988888889 2.56714883588359
"52" 3.02148788028803 2.86303403690369 3.17301596259626 2.90155065706571 2.96216096336634 2.87338411741174 2.66755587648765 2.99117081208121 3.40226868986899 2.97029519231923 2.47829235583558 2.8196302020202 2.67650527452745 2.73439843624362
"53" 2.93529427482748 2.93721367326733 2.9757201280128 2.4872201170117 2.99025762776278 2.77383479447945 2.67549119881988 2.66119501450145 3.23096867246725 2.90343907320732 2.71012214781478 2.7053700070007 3.12579697749775 2.57993089075908
"54" 3.06301292729273 3.03900750650065 3.68354328832883 2.71760771877188 3.11660678517852 2.43779589558956 3.74151603910391 2.86145207470747 3.59804802090209 2.9802591340134 2.25320662746275 3.0155605170517 2.81245801180118 3.03135223922392
"55" 2.92301084608461 3.0035833940394 3.2705506549655 2.55754900840084 3.20713917491749 2.66700303030303 2.38683815331533 2.66430600860086 3.21652448294829 3.20803325342534 3.05580889088909 2.9436632790279 3.05898170372037 2.69979652765276
"56" 3.01452891589159 3.11108734863486 3.31330333333333 2.85917407040704 3.39949048964896 2.53776217821782 2.85344379537954 3.0953899529953 3.30618591089109 3.3343378730173 1.98708611321132 2.75790909090909 2.46713762085208 2.81646100410041
"57" 2.77921305880588 2.98064436513651 3.0427109369937 2.74327535853585 3.15202029692969 2.90718349434943 2.24310101810181 2.9712798829883 3.25149022412241 2.79007794139414 2.70547541254126 2.87932778577858 2.51856296189619 2.77232231743174
"58" 2.99903578157816 3.5290690180018 3.32407516461646 2.5067795129513 2.80863706140614 2.57035534953495 3.00010325532553 2.99649882988299 3.56761501650165 2.77516066736674 1.37150917491749 2.77742113811381 2.63363508870887 2.51997337833783
"59" 2.92532484048405 3.01509555522752 3.05754976937694 2.53751706670667 3.16148206020602 2.70348834683468 3.08039525412541 2.95156177317732 3.44522110111011 3.34425656965697 1.60234541654165 2.94383325932593 2.72504309780978 2.59617792079208
"60" 2.91785063906391 2.92348513761376 3.18349564526453 2.70502732973297 2.91056514851485 2.87471377337734 2.22979898089809 2.86947807650765 3.12977287518752 2.79438361986199 2.94807094409441 2.78152395139514 2.42882172037204 2.52463812511251
"61" 3.04959767276728 2.90405147524752 3.24162402440244 2.96411158715872 3.00112398469847 2.33287794279428 3.1829018939894 2.39799 3.65903189118912 2.81362072217222 2.46974327932793 2.91227662866287 2.55152719561956 2.45871672457246
"62" 2.80491819191919 3.64595437489749 3.31175537253725 2.58162022832283 3.23123566646665 2.51429863186319 2.65903125452545 2.32434887488749 3.29553065406541 2.59965135013501 2.6079500790079 2.83754701770177 2.81967890679068 2.73660414131413
"63" 3.11338166516652 3.05165524752475 3.06257971737174 2.81168857185719 2.94038067186719 2.81264126712671 2.94167808580858 2.93949300330033 3.38878970147015 3.02758213521352 2.49027572917292 2.64209319531953 2.62705361946195 2.38897680768077
"64" 3.040803210021 3.08800723852385 3.45977845984598 2.83789302430243 2.96053073957396 2.55669241024102 3.17532571257126 2.71718194719472 3.04636335883588 2.78182034983498 1.93958174017402 2.90095190419042 2.66792696369637 2.92475246024603
"65" 2.84932703990399 3.65928407020702 3.34942102510251 2.71973424242424 2.95314921192119 2.66339440844084 3.02005164216422 2.93476476677668 3.14049714311431 3.09638179717972 2.38616852745275 2.92817898389839 2.61865778677868 2.74961948294829
"66" 3.29563853885389 3.05721819181918 2.98589223312331 2.47543390369037 2.82594409270927 2.81118346034603 2.78600051485149 2.65688330333033 3.37739617391739 2.69370427342734 2.90568927092709 2.66804682168217 2.91626239183918 2.60272335643564
"67" 3.15160063306331 2.98685356565657 3.39832892789279 2.91854942994299 3.27564212871287 2.69530646264626 2.69310443844384 2.75390411641164 3.19820228662866 2.99765475747575 2.79019447344734 2.93804403140314 2.89352886188619 2.74631425852585
"68" 3.21629817881788 3.2294733520352 3.18460237513751 2.54141367916792 3.00059795379538 2.53175445544554 3.2716071979598 2.99437614761476 3.76141286408641 2.88205551185119 2.16987734473447 2.92169698169817 2.70153057985799 2.65599918421842
"69" 3.13424628562856 3.08872644224422 3.58176790669067 2.42426491349135 2.8309616159616 2.72661522452245 3.09228545454546 2.88275884488449 3.61718151445145 3.02156983718372 2.61935799279928 2.74528251225123 2.75472278327833 2.74815402860286
"70" 3.06952468186819 3.05949399039904 3.26096245664566 2.70859833333333 2.90087843144314 2.85043345434543 3.30827417941794 3.32839063006301 3.49848991215122 2.85607917161716 2.35174777777778 2.66758435823582 3.09218354845485 2.62180846284628
"71" 3.13621400340034 2.80369983178318 3.27649918991899 2.86030665505551 3.37532124152415 2.23953493249325 2.73142504990499 2.70851167416742 3.25898766577658 2.91702086908691 2.57794585768577 2.80401913591359 3.08479529352935 2.67675212937294
"72" 3.04970741374137 2.96928524152415 3.24510935973597 2.85274054105411 3.4404803270327 2.3543803750375 3.23345930693069 2.7140701860186 3.34503095179518 2.846669290029 2.72780908490849 2.75921845364536 2.74583020972097 2.25674823132313
"73" 2.98059493449345 3.39110766736674 3.26625198119812 2.67116518651865 3.07842971217122 2.9113003590359 2.83930485158516 3.0168003430343 3.24988423012301 3.02610416750675 2.74156585258526 2.83793810981098 2.83139261486149 2.57976970367037
"74" 2.96882872727273 3.43656400640064 3.38879365383538 2.76243711771177 3.03783868986899 2.5798099159916 3.82364885388539 3.12424253825383 3.56605558613861 3.03552217461746 2.21810171317132 2.81926458945895 2.52254155785579 2.53595100710071
"75" 2.96978693269327 3.0043877749775 3.17958634653465 2.47305674107411 3.00868857315732 2.62201810081008 2.89125731343134 1.73851481248125 3.16287232633263 3.24572057605761 2.19011314131413 2.79590194119412 2.53839832883288 2.62041520882088
"76" 3.1284599819982 3.55516740954095 3.33276057305731 2.72337185818582 2.70480494349435 2.76815466846685 2.83801004840484 2.72969094009401 3.13658961846185 2.85843444554455 2.3141398469847 2.77245613591359 2.59106389438944 2.53697020262026
"77" 2.96258636163616 3.0649692810281 3.32556701170117 3.1682525220522 3.21212913525353 2.53518646864687 2.76145548054806 3.07218417141714 3.37710431843184 3.08277285148515 2.54143890589059 2.92003471247125 2.67618387988799 2.73950759975998
"78" 2.96771321042104 3.04824740434043 3.18949533353335 2.87158763636364 2.88441710561056 2.63502128512851 3.31915154215422 2.57852810981098 3.96837218181818 3.10879561656166 1.21903878787879 2.86065453045305 2.7180128829883 1.97989399339934
"79" 3.14414247224722 3.24896296569657 3.0700196359636 2.91556241224122 2.77682922592259 2.7162595089509 3.95098054825483 3.22833283728373 3.00706777077708 2.92914473447345 2.301110180018 2.76433485148515 2.77666265656566 2.62451591189119
"80" 2.92926198379838 3.21881575257526 3.13388462046205 2.70387396239624 3.1646217929793 2.85110277227723 2.97559815881588 2.85130417641764 3.57098123732373 2.7567447809781 2.55478802280228 2.77343758475848 2.84972012340234 2.69240945379538
"81" 3.27608573787379 3.1536899639964 2.997622380038 2.7847199659966 3.07549328352835 2.47572723972397 3.0335456019802 2.96906677467747 3.15649191749175 2.95670307805781 2.37699166316632 2.72866416941694 2.69915653465346 2.61402644664466
"82" 2.91866849974997 3.11531077037704 3.37250706270627 3.0930502340234 2.6588201130113 2.76304064206421 2.934007 2.68911231223122 3.36317526782678 2.67931664966497 2.50676897689769 2.90839335153515 2.84926796479648 2.83230452145215
"83" 2.80640416221622 3.11606817591759 3.31716151615161 2.83422007280728 3.15563792439244 2.78979735973597 2.61499309690969 2.9087596969697 3.41227092109211 2.96193078607861 1.90693539253925 2.96837448844885 2.90178443234323 2.70764547644765
"84" 2.95687796519652 3.41835127832783 3.11221110111011 2.89921611761176 3.26694451245124 2.85578858585859 2.73021364136414 2.19161350435043 3.29375793349335 2.88670785358536 2.58435746074608 2.92346353135313 2.62788681578158 2.59487514961496
"85" 2.71609541254125 3.47988949144915 3.60817534453445 2.63444845184518 3.67466964246425 2.63415787578758 3.12979225022502 2.38441179736974 3.33370001480148 3.1371593849785 0.509987315731573 2.73550850585059 2.92761216941694 2.4687399009901
"86" 2.95226359435944 3.03425192449245 3.21085449444945 2.63759910991099 2.94497306150615 2.62870176917692 3.8058800810081 3.03026180978098 3.15682155265527 2.98441605570557 2.24534084608461 2.77905926592659 3.02994413521352 2.58602215671567
"87" 2.74941666066607 2.64724163876388 3.27520369536954 2.71008168016802 2.46857184278428 2.66523481238124 2.96941183608361 2.22531298229823 3.3123857029703 2.97935795639564 3.44719447944795 2.89710639063906 2.61323413261326 2.4014791410141
"88" 3.08118830123012 2.98540284518452 3.49282151755176 2.51846144914491 3.23478722272227 2.51586935093509 3.14971444574457 2.51744351935194 3.39292060156016 2.71799641194119 2.50110443944394 2.73926761676168 2.35101551065107 2.7113799159916
"89" 3.13146212321232 2.92045979867987 3.27065256245625 2.88094941644164 3.14828440434043 2.69515083608361 2.91199741074107 2.90574370737074 3.00598590059006 2.73843199159916 2.71356684068407 2.92327559655966 3.26246953325333 2.8307499639964
"90" 2.95133819981998 2.90951876857686 3.01219174617462 2.4831098119812 2.84043542584258 2.51687228322832 1.31001130013001 2.39362916991699 3.30125847284728 3.56216685478548 2.27373880088009 2.85972097109711 2.32921691809181 2.85547605160516
"91" 2.96794277627763 2.9187462970297 3.30084955405541 2.48846588129813 3.08598344334433 2.49837583258326 3.02543614741474 2.87677890759076 3.31037676217622 3.21507084338434 1.72841667266727 2.87510356435644 2.62366269536954 2.36372853885389
"92" 3.02960352205221 3.20992200880088 3.54643623562356 2.82044343534353 2.99860411881188 2.53051077007701 2.97455839433943 2.73266497989799 3.33067277841784 2.89848983858386 2.85800138613862 2.66149276227623 2.9201799559956 2.48638741584158
"93" 2.91026166816682 3.31165249124913 3.17651451165117 2.69616065206521 3.17665839883988 2.65651632563256 2.75754694379438 3.12967885478548 3.29490066576658 2.93348538973897 2.36570894389439 2.67414502680268 2.19526424653465 2.59532262586259
"94" 2.94762795679568 2.85245337293729 3.01128332244224 2.19243899789979 3.15511673767377 2.73736106410641 2.9765603920392 2.38344112429243 3.50397632883288 2.66470295629563 2.40694377137714 2.87164670767077 2.66777196789679 2.46076358935894
"95" 3.03410853485349 3.04805178437844 3.06819727442744 2.79220069406941 2.60783989438944 2.66734798679868 2.87796163456346 3.0909598469847 3.25040054335434 2.64786492939294 2.09658733273327 2.79246602220222 2.81663091809181 2.51117612361236
"96" 3.08376240264026 3.2660266239624 3.11506881188119 2.57525239573957 3.21081844794479 2.5547499309931 2.89826233870387 2.94963533033303 2.56536477347735 3.03047918361836 2.08689490549055 2.70161373987399 2.63638792439244 2.75520246954695
"97" 2.91021629762976 3.19424648274828 3.1703648459846 2.82575289128913 3.22741488710571 2.79969705370537 3.28465896489649 2.92385950195019 2.81375741254125 3.7264272070207 2.54262472947295 2.86932705270527 3.28104875667567 2.50754228122812
"98" 2.72685898289829 3.08441874357436 3.29576568956896 2.45296129312931 2.79563309840984 2.82940834683468 3.10607829052905 2.43701468646865 2.74895762486249 2.98117826712671 1.4547103410341 2.81224807880788 2.71318086048605 2.69716005470547
"99" 3.04014397639764 3.08053594909491 3.18959628362836 2.65041717821782 3.22965129852985 2.57623624662466 2.94529009450945 2.831460110011 3.29405058045805 2.86313590489049 2.33231652965297 2.81344494349435 2.18417360976098 2.72406743874387
"100" 2.80462851685168 3.2011366279628 3.416289909991 2.73559848084808 2.93447607610761 2.4152797359736 3.11168164986499 2.84105702970297 3.5290229589959 2.8077324550455 3.27922698639864 2.90204728872887 2.48096071107111 2.83209566956696
"101" 2.87842535193519 3.22947891589159 3.26019075607561 2.59328836483648 3.02475527752775 2.64493099409941 2.96821439583958 3.1370998459846 3.6782122960296 2.80749392149215 2.39574732273227 2.7921998739874 2.84234773327333 2.7158041880188
"102" 2.99474326882688 3.00084791339134 3.26730770757076 2.85256823582358 2.86384150885089 3.02022205220522 2.69483190119012 3.05854227622762 3.1789929289929 3.1358708419842 2.28938683568357 2.98328451745175 2.59034259735974 2.54256982928293
"103" 2.86209797119712 3.04850131153115 3.29595726072607 2.63231268246825 2.82759390209021 2.47292276527653 2.7760502040204 2.85774191019102 3.06465766246625 3.1411073360336 2.66825901260126 2.86614130543054 2.82828999249925 2.82723686408641
"104" 2.91878508010801 3.14787772537254 3.34140674967497 2.6737599689969 2.75453908590859 2.50039336133613 2.4686170660066 2.72550253275328 3.31741298319832 2.83317340484048 2.44320218021802 2.68106492049205 2.59751222352235 2.50421571557156
"105" 3.20479683168317 3.11873225952595 3.08819482918292 2.65189034363436 2.36761461166117 2.89443423942394 3.41899259025903 2.95731911991199 3.54340060906091 2.98710530253025 2.28768724062406 2.64706310021002 2.39612211881188 2.84078655265527
"106" 2.94483095409541 2.75538977307731 3.23560337053705 2.72231506150615 2.88933742948295 2.71399883688369 2.54848132113211 3.12282682268227 3.41563274647465 3.11810733063306 2.47102565456546 2.76053237623762 2.7220340630063 2.42983955085509
"107" 2.90882388938894 3.11668586128613 3.36871612061206 2.53421571287129 3.35227773027303 2.78343164516452 3.36239590429043 2.73399577257726 3.04672464116412 2.90094632413241 1.77474449144915 2.71037218921892 2.29876809580958 2.33895834383438
"108" 2.86704264436444 3.27413455525553 3.64635052805281 2.52920611161116 2.87893200620062 2.45849322432243 2.87733173117312 3.08732278757876 3.42223319639964 3.18875493729373 2.30110355525553 3.01710447414741 2.71646505040504 2.72851115061506
"109" 3.02387381738174 2.99999414041404 3.15865060666067 2.66434720772077 2.96550061886189 2.73780895989599 2.98662114611461 2.87861311031103 3.18739666856686 2.83515989958996 2.99943560256026 2.90842375737574 2.72241240074007 2.46542690629063
"110" 2.93107906390639 3.13533645234523 3.05453137363736 2.82945234613461 2.97216276914691 2.76142683368337 2.71782316651665 2.86762695769577 2.85751731573157 3.16007574257426 2.47977670867087 2.90073817781778 1.88109479447945 2.37513777077708
"111" 3.00562831383138 2.9577190770077 3.32421915691569 2.56688346984698 3.13584706570657 2.48368190219022 2.68125701530153 2.88761130463046 2.64790205940594 3.10849595529553 3.45649161316132 2.83231480378038 2.75839367566757 2.54676248324833
"112" 3.00749141864187 3.62800810571057 3.34577333633363 2.74150928092809 3.07227194789479 2.55391809380938 3.2513203610361 2.67638713711371 3.052470240024 2.14275319121912 2.60955818781878 2.68571613861386 2.68618416941694 2.74210841584158
"113" 2.73815698829883 2.66907022282228 3.04815105310531 2.43998460146015 3.06097262926293 2.81508192319232 2.77067674547455 2.84255210621062 3.36266342634263 2.92550169056906 1.79396812581258 2.83200223822382 2.87086282838284 2.87713840984098
"114" 2.91045943756376 3.24773656105611 3.11895201320132 2.75706223634363 2.82513943894389 2.64985340834083 2.95112242237224 2.97365855085508 3.56466122612261 3.34603239123912 2.51845696669667 2.83971856585659 2.78547921152115 2.8182262960296
"115" 2.8332571860186 3.10739776487649 3.17871035093509 2.99459862986299 3.25220470477048 2.7049699269927 3.64184344334434 3.21732712171217 3.18958416861686 3.01760108610861 2.33256478547855 2.99884815481548 2.90294162466247 2.53507821682168
"116" 3.00025344874487 3.00752713231323 3.16793060506051 2.66921513851385 2.86412862136214 2.81933207820782 3.18269349454946 3.18206114311431 3.64490632923292 2.76845983648365 2.62816606760676 2.72943968126813 2.96849995139514 2.1716877129713
"117" 3.05743143114311 3.13101158405841 3.34583934393439 2.83779319171917 2.90852841224122 2.64532067106711 3.1659792650265 2.84171788778878 3.46577788178818 2.75239904890489 1.8040403030303 2.83001467126713 2.73839220822082 2.85332684568457
"118" 3.07151398139814 3.41976445544554 3.35668915891589 2.75631571557156 2.57124643434343 2.68757584158416 3.12942345434544 2.86133584858486 3.14982556552655 3.10546859165917 2.19096132313231 2.80372336853685 2.71845918691869 2.75864298929893
